num,tweet,Colere,Degout,Peur,Mefiance,Tristesse,Surprise,Ironie,Neutre
1394,"@lasistaflo @Anas11182419 @imhotep1338 @LCP @brunepoirson @JLMelenchon @RemyBuisine @EnModeMacaron N’importe quoi ... les odeurs sur la zone industrielle de petit et grand Quevilly existent depuis la nuit des temps ... alors delà à affirmer que c’est Lubrizol qui brûle, c’est énorme. 🤢",0.3333333333333333,0.4446666666666667,0.0,0.111,0.0,0.0,0.111,0.0
1395,"#LREM investiture aux #Municipales2020 entre les traites, les incompétents, les bons à rien, et ceux qui tape dans la caisse, le choix va être vite fait #BoycottLrem.
#GiletsJaunes #Macron #IncendieRouen #DirectAN #Lubrizol",0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
1396,"@Songsa93 Chacun sait,ou devrait savoir,que l attentat de Strasbourg,notre dame qui brule,lubrizol qui pète et le virus ont été fait par le gouvernement pour empêcher les gjs de manifester,je m etonne que certains l ignorent encore.",0.0,0.0,0.111,0.8889999999999999,0.0,0.0,0.0,0.0
1397,"C'est bien l'Etat, encore lui, qui avait garanti le risque sanitaire zéro lors de l’accident, non? Il aurait menti? Une  nouvelle fois? Alors là quand même... https://t.co/SeCzdAfGvz",0.0,0.0,0.0,0.4446666666666667,0.0,0.111,0.4443333333333333,0.0
1398,"Madame la Députée @SKerbarh, vous vous bougez un peu pour savoir ce qui précisément ruisselle d'hydrocarbure sur la tronche de vos concitoyens, de la Faune, la Flore et informer clairement en dehors de la com tchernobylesque du minus de l'intérieur ? 
#Rouen #Lubrizol #Députés76",0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
1399,"Personne pour dénoncer le propriétaire de #Lubrizol, et on va certainement apprendre a l'avenir que des procédures n'ont pas été respectées. A chaque fois tout est question de profit en dépit des vies humaines...
Être #écologiste c'est être #anticapitaliste 
#lubrizolrouen https://t.co/Ybq6Rz1A5g",0.0,0.0,0.111,0.8889999999999999,0.0,0.0,0.0,0.0
1400,"@Rouen #Lubrizol le mensonge d'Etat !
Tous les ministres qui ont défilé sont complices de @agnesbuzyn https://t.co/0EmaQBrE7u",0.22233333333333336,0.0,0.0,0.7776666666666667,0.0,0.0,0.0,0.0
1401,"Les terminales de cette année on est la pire, les greves, dernieres années du bac c’est nimp pour rouen lubrizol breeef",0.0,0.111,0.0,0.0,0.22233333333333336,0.0,0.0,0.3333333333333333
1402,""" C’est une vraie catastrophe écologique et sanitaire, mais pour les gens on ne le verra que dans quelques années, c’est ça qui est très vicieux. C’est dans 10-20 ans qu’on verra des gens tomber malades… mais à ce moment-là on ne parlera plus de #Lubrizol. "" #Rouen https://t.co/k2gXOsDXYI",0.0,0.3333333333333333,0.4446666666666667,0.222,0.0,0.0,0.0,0.0
1403,"@_Ellp_ De tout coeur avec vous, Tchernobyl nous bile et Lubrizol aussi...",0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
1404,"Voilà que maintenant les #médias parlent de #Lubrizol occupés qu’ils étaient à rendre hommage à #Chirac. 
Pourtant l’information sur la #toxicité des produits était disponible en ligne.
Preuve d’un #journalisme qui fait du #buzz, basé sur des coups, et qui néglige l’#information. https://t.co/xq6EU7VPQm",0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
1405,"@CyrilleMean Pas faux mais là en 3 ans , on s'est quand même mangé les affaires Belloubet , Benalla , Ferrand , De Rugy etc , Notre Dame , le 49.3 , les violences policières ,  Lubrizol , la gestion Catastrophique du coronavirus et j'en passe 
Faut avouer que c'est du lourd , du très lourd !",0.22233333333333336,0.0,0.0,0.4443333333333333,0.0,0.0,0.0,0.3333333333333333
1406,#Lubrizol ils se foutent des habitants la liste des produits de l'usine Seveso est connue de la DREAL et devrait déjà avoir été publiée : à son habitude #macron et sa clique d'incapables #LREM essayent d'enfumer au propre et au figuré !!,0.2776666666666667,0.111,0.16666666666666666,0.4446666666666667,0.0,0.0,0.0,0.0
1407,"@_stan76_ Je crains que Lubrizol ne soit que le début d'un cauchemar environnemental et sanitaire pour le pays. 
Baisser toutes les règles de sécurités, toutes les contraintes écologiques pour que les patrons puissent faire des ""économies"", est irresponsable de la part de ce gouvernement",0.05566666666666667,0.22233333333333336,0.16666666666666666,0.5553333333333333,0.0,0.0,0.0,0.0
1408,"#Macron #GiletsJaunes #LCI #cnews #franceinfo #BFMTV 
LUBRIZOL ROUEN : c'est une catastrophe majeure ecologique et humaine qui est entrain de s'enkister. Le réveil va être très très dur.",0.0,0.5556666666666666,0.4443333333333333,0.0,0.0,0.0,0.0,0.0
1409,"Ils ont été minables lors d'Irma à SXM, ils ont été lamentables pour #Lubrizol, ils sont logiquement au dessous de tout pour #conoravirus.
Il faudra juger ces gens à la libération. https://t.co/nlUTwiVzdc",0.22233333333333336,0.0,0.0,0.4443333333333333,0.0,0.0,0.3333333333333333,0.0
1410,"@RostatAlberto @fbleuhnormandie Oui ils ont mentis , #ÉdouardPhilipe vien de l'avouer, les analyses n'ont pas été effectué.. mais alors sur quoi se basaient le préfet , #Castaner et #buzin pour nous dire que ce n'était pas toxique ! #CollectifcontreLubrizol #Rouen #Lubrizol",0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
1411,@EliseKergal Lubrizol ce n’est pas suffisant ? Sombres merdes.,0.5556666666666666,0.0,0.0,0.0,0.0,0.111,0.0,0.0
1412,"@BFMTV C'est une honte ce @Prefet76! Comment il peut oser dire ça à la TV, alors que la population respire des vapeurs horribles et nocives de benzène et de mercaptan ! Ça pu les hydrocarbures et les enfants respire ça ! #Lubrizol #rouen",0.7223333333333333,0.111,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
1413,"Oh put... Même pas une once de décence !

Les responsables de #Lubrizol osent déjà chier à la gueule des victimes?  Comment elle schlingue la #StartupNation! Le plus toxique chez eux, ce n'est même pas les 10 000 tonnes de produits dangereux qui ont brûlés mais leurs dirigeants ! https://t.co/qW781toPsS",0.5,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
1414,"Bonjour @hugoclement Depuis hier, Rouen est de nouveau touché par les odeurs de #Lubrizol. Je vis à 9 km du site et nous sommes comme le 26/09/19 barricadés chez nous depuis 1 heure avec des relents insoutenables. Un thème tout trouvé pour l'un de vos futurs reportages ?",0.0,0.5556666666666666,0.0,0.111,0.0,0.0,0.3333333333333333,0.0
1415,"8000 m2 D'AMIANTE PARTIS EN FUMÉE : Lubrizol, de l’amiante et des mensonges dans l’air ! https://t.co/SfV0Cl6Br9",0.111,0.22233333333333336,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
1416,"@MG6118 @LaFIresistance @PSchydlowski @YLeBolloch @Mediapart Oui ! Nous sommes bien d'accord, la Macronie et en général les collabo-orateurs de la politique manageriale, ont ça en commun, la propagande et le mensonge :
Je ne vous parle pas de Lubrizol, de Bealla, etc...

https://t.co/a9ERizP6sW",0.22233333333333336,0.0,0.0,0.7776666666666667,0.0,0.0,0.0,0.0
1417,"Si vous avez des images de l état actuel de l incendie #Lubrizol  de #Rouen , n hésitez pas à partager, parce qu à la téloche c'est fini, on a plus aucune d infos. Chirac (Chichi) en boucle....",0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
1418,"@jpmignard Vous imaginez un seul instant lors d' Azf à Toulouse et l'an dernier à Nantes #Lubrizol si Angela Merkel était venue apporter son aide en faisant la leçon à l'incurie des autorités et des industriels ???? 
Quid de la souveraineté de l'Etat Libanais? Ce comportement est honteux",0.111,0.22233333333333336,0.05566666666666667,0.2776666666666667,0.0,0.0,0.0,0.3333333333333333
1420,@jf_bures tu as eu de la chance d'être lâché  par tes ex-copains! Cest vrai qu'en terme de réduction de normes environnementales et gestion risques  les #LR ET les #REM même combat. Cf #Lubrizol #Rouen https://t.co/nanbKxatle,0.111,0.22233333333333336,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
1421,"@manni477 Ils s’en foutent royalement de l’humain. 

Ils ne savent pas gérer les crises et n’en ont rien à faire.

Ça me rappelle #lubrizol.

Comme s’il était impossible de gérer autrement les usines sensibles.

« Continuez, faites comme d’hab ». Si le peuple a peur, le peuple se révolte.",0.111,0.0,0.0,0.8889999999999999,0.0,0.0,0.0,0.0
1422,Scandaleux ! Sacrifice humain sur l autel du profit                          https://t.co/XoIDvBP69F,0.22233333333333336,0.0,0.111,0.3333333333333333,0.0,0.0,0.0,0.0
1423,"Usine en feu à #Lubrizol et que fait #macron ?
Rien il prend son petit dej tranquille à l'elysée pendant que les gens meurent étouffés ! 
Ce président est nul !!!
#barbares #Rouen #GiletsJaunes #Acte45 #Acte46",0.111,0.6666666666666666,0.0,0.22233333333333336,0.0,0.0,0.0,0.0
1424,@franceinfoplus LoL Il se fout de nous. Il est opaque ce pm E. Philippe comme le panache noir de Lubrizol.,0.5556666666666666,0.0,0.0,0.0,0.0,0.0,0.111,0.0
1425,"@Arcanah3 @ChalecosAmarill @TaoualitAmar Rt
Ils veulent nous nasser à #Bastille occupons cette place mythique et ultra symbolique pour Steve Lubrizol les StyloRouge les urgence, l'hôpital nos libertés la vie privée Climat retraites chomage apl Isf Benalla 
Rejoignez-nous a Bastille  
#1anDeColere 
#GiletsJaunes 
#Acte53",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1426,"On a désormais la preuve que l’incendie de l’usine #Lubrizol de #Rouen est fake. 

C’est une manœuvre de @EmmanuelMacron et des médias destinée à étouffer la mort de Jacques Chirac ! 😡😡😡 https://t.co/egrc1s85GH",0.22233333333333336,0.0,0.0,0.4443333333333333,0.0,0.0,0.3333333333333333,0.0
1427,Nous on a déjà les solutions aux conclusions de la commission d'enquête #lubrizol #rouen @Senat : Macron dehors #macrondestitution #MacronDemission #dissolutionAN . @GiletsJaunesGo à Samedi partout en FR https://t.co/i8gmakjt54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1428,Bien sûr qu’ils minimisent comme pour Tchernobyl... ils nous prennent pour des andouilles https://t.co/dhRh3NQm6j,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
1429,"Un arrêté préfectoral qui enjoint l'entreprise a réaliser des auto-contrôles 

Mais si tu sais, les mêmes auto-contrôles qui n'ont rien trouvés de problématique dans l'usine #Lubrizol de #Rouen avant qu'elle pète et pourrisse un quart du pays https://t.co/T6Ij0ovKuS",0.111,0.0,0.0,0.4446666666666667,0.0,0.0,0.111,0.3333333333333333
1430,"J'aime les #animaux, mais j'aimerai que l'on arrête la promo anti-plastique ! Combien d'animaux et humains meurent des #pesticides ? Combien par l'explosion de #Lubrizol par exemple ? Toujours condamner et faire payer la popu et non les responsables millionnaires c'est pénible!😡 https://t.co/vTa2oauHoo",0.111,0.0,0.0,0.3333333333333333,0.0,0.0,0.22233333333333336,0.3333333333333333
1431,"@pepette_stone @Anygma76 L'ingénieur chimiste qui démonte la propagande gouvernementale est sans doute un dangereux gauchiste complotiste avide de récupération politique.
Dommage qu'on n'ait pas des instruments pour mesurer la connerie sans limite des #macronards.
#Rouen #Lubrizol
https://t.co/WV0uEHqttE",0.05566666666666667,0.0,0.0,0.7776666666666667,0.0,0.0,0.16666666666666666,0.0
1432,"#Rouen #Lubrizol , les fonds de pots #LFI #PS #EELV 
Dehors ! Vous n'aurez pas nos Voix ...",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
1433,"Ces gens sont en danger 😠 pourquoi le gouvernement n'a pas reconnu cette catastrophe c'est non assistance à personnes en danger #Lubrizol @agnesbuzyn
https://t.co/6DoHZCJNXz",0.3333333333333333,0.0,0.389,0.111,0.0,0.16666666666666666,0.0,0.0
1434,"@Prefet76 @Place_Beauvau @Rouen Dalipas φ🔻🏳️‍🌈🇬🇹
1h
Je suis sidéré ! Alors que l'info n°1 c'est cette immense catastrophe écologique de l'usine #Lubrizol de #rouen et les habitants qui ont besoin d'info, #FranceInfo continue de tourner en boucle sur #Chirac
Mais que se passe-t-il réellement dans ce pays ?",0.0,0.0,0.0,0.4443333333333333,0.0,0.5556666666666666,0.0,0.0
1435,"@sylvaingdr @lefilsdejoie @ericvidalenc @LePointInnov @voixdunucleaire Les mensonges s'accumulent dangereusement c'est factuel. De Lubrizol au Covid on voit un état en situation de faillite, d'où le manque de contrôle et arrive en même tps l'accident, le process est universel.",0.22233333333333336,0.0,0.0,0.7776666666666667,0.0,0.0,0.0,0.0
1436,"@ChLECHEVALIER @PierreM88114062 @brunepoirson @EmmWargon @Elisabeth_Borne Et apres faudra essayer d'amadouer le policier qui nous dira demain que notre diesel pollue trop avant de nous refiler une prune à 135 euros, en disant que ca peut arriver ce genre de boulette écologique comme celle de #Lubrizol",0.22233333333333336,0.0,0.0,0.0,0.0,0.0,0.111,0.3333333333333333
1437,@franceinfo marre de ce #bouffon...qui est pas capable de se soutenir le jour même les #Français de #Lubrizol ...mais qui profite de la misère des #Libanais  pour faire sa com...🤢,0.5,0.05566666666666667,0.0,0.222,0.22233333333333336,0.0,0.0,0.0
1438,POLICE DES #MEDIAS #infos  COMMENCENT LE TRICOTAGE POUR NOUS ENDORMIR COMME #LUBRIZOL inquiétante #desinformation LE RÉEL N'EST PLU LE RÉEL&gt; arrangement pr sauver le #vivrenssemble   #INCIDENT #ATTAQUEAUCOUTEAU  #COMMISSARIAT #POLICEDEPARIS  ANALYSE LUCIDE= #delinquancedelapensee,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
1439,"@clemovitch @McPhedren @cliquetv #Lubrizol .... le piège!!!
appartient à warren buffet, financé par la banque #Rothschild
ex employeur de #Macron et financeur de sa campagne. 😭

d'où le silence et la désinformation",0.22233333333333336,0.0,0.0,0.7776666666666667,0.0,0.0,0.0,0.0
1440,"RT un max ... les cadres qui ont voté Macron vont peut être se raviser ... regardez juste rabot fiscal indemites chômage !!! T
merci #macron 

#Ferranddemission #FerrandLargent #chirac #lubrizolrouen #Lubrizol #rouen #ferrand @tropical_boy @__Verlaine__ @ZeClint @Zam_Zonite https://t.co/I59lftmlwz",0.0,0.0,0.0,0.22233333333333336,0.0,0.0,0.4443333333333333,0.0
1441,"Je poste ce tableau aujourd'hui pour exprimer mon indignation et ma colère envers la communication qui est faite par le gouvernement autour de la tragédie qu'il se passe en ce moment à #Rouen #Lubrizol
#Tchernobyl le retour ! #Saez https://t.co/ZAbldiOjUe",0.4446666666666667,0.222,0.05566666666666667,0.16666666666666666,0.111,0.0,0.0,0.0
1442,"@RoyalSegolene @najatvb #Lubrizol 
L'ancienne ministre de l'environnement fustige le manque de respect de la société Lubrizol qu'elle qualifie ""d'entreprise voyou""!!!
https://t.co/7lR4PSmkBu",0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
1443,"#ROUEN #lubrizol #Rouen Les profs ont effectué un droit au collège Fontenelle. ""Ca pue dans les locaux. On a mal à la tête. Les enfant défilent à l'infirmerie. Ils ont mal à la tête mal au ventre, ..."", Explique une enseignante. https://t.co/irJamp2pY7 via @franceinfo",0.0,0.22233333333333336,0.0,0.111,0.0,0.0,0.0,0.3333333333333333
1444,"""Nous sommes à un état habituel de qualité de l'air à #Rouen.""
Après le désastre #Lubrizol, les #Rouennais ont pu constater l'immense écart entre la réalité subie et les éléments de langage des autorités aux ordres de #Macron.
#Mépris et #FoutageDeGueule. https://t.co/ZEQmkFZQMj",0.111,0.05566666666666667,0.0,0.5,0.0,0.0,0.0,0.0
1445,"@Baroriam Macron protège les entreprises, évidemment que c'est pas Lubrizol qui va se faire raquetter pour réparer leur connerie",0.22233333333333336,0.0,0.0,0.6666666666666666,0.0,0.0,0.111,0.0
1446,"L’Amazonie brûle, #macron continue le #g7, #lubrizol brûle il rend hommage à #chirac ... un sens des responsabilités inné. #castaner #vodka et c’est la chienlit #giletsJaunes #acte46 #acte47 #LaDem de #larem https://t.co/psEgDKmuQN",0.22233333333333336,0.111,0.0,0.111,0.0,0.0,0.5556666666666666,0.0
1447,"""Pluie de poussière d'amiante"" : un toxicologue s'alarme des conséquences de Lubrizol  https://t.co/61XfdVjqmr  Pour l'Etat,c'est comme Tchernobyl!Tout va très bien sauf un tout petit rien et non des moindres!Combien de cancers en France dus à cette catastrophe. Pour Rouen idem!",0.222,0.3333333333333333,0.16666666666666666,0.05566666666666667,0.0,0.0,0.22233333333333336,0.0
1448,@tcabarrus Ça se la joue rescapés de tchernobyl depuis l'incendie de #Lubrizol et maintenant qu'il on le président en face ils lui parle de tout sauf de ça 🤔,0.222,0.0,0.0,0.5556666666666666,0.0,0.0,0.22233333333333336,0.0
1449,"Castaner égal à lui même !! A gerber !! 🤢
Christophe Castaner assure qu'aucun élément ne laisse penser ""que les fumées seraient dangereuses"". ""Ne paniquons pas"" a-t-il ajouté. (itw - RTL - 📹 Snapchat)
#Rouen #Lubrizol #CastanerDémission @CCastaner https://t.co/bEgACelo6i",0.111,0.5003333333333334,0.0,0.222,0.0,0.0,0.16666666666666666,0.0
1450,Marre que ça sente encore Lubrizol après plus de 9 mois après l'incendie...On peut même pas aérer l'appart sans que ça pue...,0.111,0.8889999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1451,"Si l'on est macroniste on insistera sur les fake news autour de  #Lubrizol . 
Dans l'opposition, on stigmatisera la colère sur la mauvaise com' des autorités.

Quand tu es à #Rouen tu t'obliges à croire que ce que tu respires n'est ni irradié, ni toxique...",0.111,0.0,0.0,0.0,0.22233333333333336,0.0,0.0,0.6666666666666666
1452,Merci à @Prefet76 d’avoir réouvert les écoles hier matin. A l’école Franklin de #Rouen les parents doivent venir rechercher leurs enfants tant l’odeur dans les classes et à l’extérieur est immonde. 5 jours après l’explosion de #lubrizol on en est là. https://t.co/c2VV8rZEUy,0.16666666666666666,0.5553333333333333,0.05566666666666667,0.0,0.0,0.0,0.22233333333333336,0.0
1453,"Ne cherchons plus pourquoi #Macron se cache depuis la catastrophe écologique de #Rouen #Lubrizol #Seveso 
Encore une fois il n'assume pas les conséquences de ses actes et  fuit ses responsabilités !!!
les conseilleurs ne sont pas les payeurs il a du oublier cet adage!!!🤨😏🥴🤔 https://t.co/4hQZ83a6Zr",0.4446666666666667,0.0,0.0,0.5553333333333333,0.0,0.0,0.0,0.0
1454,"Le nouveau monde progressiste et libéral dont c'est toi qui subit l'austérité qui doit payer les analyses de la pollution provoquée par irresponsabilité des pouvoirs publics libéraux 
#Rouen #Lubrizol https://t.co/W9ItSX9eue",0.4443333333333333,0.5556666666666666,0.0,0.0,0.0,0.0,0.0,0.0
1455,"Merci @paris_normandie d'avoir mis sur FB la vidéo de la conf de presse.
Un mot sur l'ambiance étrange ? On a un préfet qui fait des généralités, ""oublie"" des questions cruciales que doivent poser les journalistes ainsi que réclamer des précisions !
#Rouen #Lubrizol https://t.co/RVk9YxvHeq",0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
1456,"@mathilde_deh @MFenNormandie J'avais souvent ça chez moi dans mon ancienne maison.
La compagnie des eaux purgait dans la rue et c'était fini. Rien à voir avec Lubrizol. C'est juste des boues.",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
1457,@EPhilippePM Le nuage de Lubrizol rejoindra celui de Tchernobyl dans le Panthéon de l obsolescence politique c vrai #giletsjaunes,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
1458,Les gars jsuis a Rouen et sa ppuuuuu de ouff le lubrizol omggg😷😷😷😷,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,"@BFMTV @bfm_eco Voilà comment ils chercheront à se dédouaner : proclamer qu’il n’est pas prouvé que les polluants viennent du nuage toxique lié à l’incendie 

Cynisme level expert 
Elle est mûre pour entrer au gvt, même à l’écologie,  je dirais
Ces gens me font 😨

#NesAvantLaHonte 
#Lubrizol",0.111,0.4446666666666667,0.05566666666666667,0.2776666666666667,0.0,0.0,0.111,0.0
1460,Pourquoi c’est pas les actionnaires de lubrizol qui sont en première ligne quand leur usine explose  ils sont attachés à la propriété privée ou non ?,0.4443333333333333,0.0,0.0,0.0,0.0,0.0,0.22233333333333336,0.3333333333333333
1461,"@HeleneSy J'habite à Rouen. 
On est passé il y a 15 mn près de Lubrizol, c'est une odeur à vomir !!! 
La route est barrée mais les fumées se diffusent toujours dans la ville. Ça prend à la gorge !",0.111,0.778,0.111,0.0,0.0,0.0,0.0,0.0
1462,"#lubrizol #rouen de qui se moque-t-on ?
#lubrizoltransparence https://t.co/pvEUvx8QG3",0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
1463,Très bonne idée ainsi nous aurons collectivement les éléments ainsi il ne pourrons les faire disparaître comme les analyses de lubrizol ou tout lés dossier judiciaire de nos sinistres et consorts... le peuple se réveil et l’heure approche à grand pas... #Wwg1wga #onoublierapas https://t.co/2mS7lUjP2c,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
1464,@franceculture @emilieaubry1 @Ockrent @IFRI_ @ThomasGomart Serait il possible de parler de la catastrophe écologique qui est en train de se produire à #Rouen et dans le nord de la France suite l’incendie de #Lubrizol ? https://t.co/NsAR5Y1AF0 c’est l’omertà des pouvoirs publics..,0.5556666666666666,0.0,0.111,0.3333333333333333,0.0,0.0,0.0,0.0
1466,"Au faîte 
Les explosions subitent 
D'usine chimique 
Mexique 
France 
Suède 
Etc..
Des gaz chemtrails dans l'air produisent des explosions 
Nôtre dame de Paris 
Lubrizol. 

C'est dingue personne en parle. https://t.co/h2Bx0wXZOV https://t.co/7Mu1PQqmBu",0.3333333333333333,0.0,0.111,0.16666666666666666,0.0,0.05566666666666667,0.0,0.3333333333333333
1468,"@Chabert2014 @76actu Vous n'avez pas d'autre sujet en ce moment que le nom des rues ou le déboulonnage de Napoléon.
Franchement entre la Covid, Lubrizol ou d'autres dossiers, l'opposition gagnera à aller sur des dossiers de fond. Sauf à vouloir passer pour des ringards",0.22233333333333336,0.0,0.0,0.0,0.0,0.111,0.0,0.6666666666666666
1469,"undefined https://t.co/q5TIisv3nE : Une éclatante caricature grossière d'une classe politique corrompue qui s'en bat les steak d'absolument tout, à un point qui dépasse l'entendement. C'est pas en France qu'on verrait ça, n'est-ce pas ? (ironie incendiaire de l'usine Lubrizol)",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
1470,"« Tout va très bien pour les riches dans ce pays, nous n'avons jamais été aussi prospères. C'est une guerre de classes, et c'est ma classe qui est en train de gagner"" Warren Buffett, propriétaire de #Lubrizol Pas étonnant que notre gouvernement ne se mobilise pas plus",0.22233333333333336,0.0,0.0,0.222,0.0,0.0,0.22233333333333336,0.0
1471,"On assiste actuellement à l'un des scandales sanitaires les plus importants en France et ni les politiques ni les médias ne disent rien ...
Dans un ou deux mots il y aura des morts mystérieuses et des séquelles qui vont apparaître je vous le dis ...
#Lubrizol #VeritePourRouen",0.16666666666666666,0.0,0.05566666666666667,0.7776666666666667,0.0,0.0,0.0,0.0
1472,"soit nous vivons une catastrophe sanitaire majeure, ce qui voudrait dire qu'on nous ment... Soit la psychose s'installe véritablement et elle est compréhensible: de part l'odeur à certains endroits et par la médiocre communication qu'on nous offre depuis le début.... #Lubrizol",0.0,0.0,0.111,0.8889999999999999,0.0,0.0,0.0,0.0
1473,"#lubrizol n'a pas respecté les obligations de l'arrêté du 14/10 du @Prefet76 

c'est du ""pipeau"" vos arrêtés Mr  le Préfet ?

zéro crédibilité ?

#CELubrizol #Rouen https://t.co/zuXaIXmq94",0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
1474,Ils nous prennent vraiment pour des cons !!! https://t.co/MTkRgo1lXI,0.8889999999999999,0.0,0.0,0.111,0.0,0.0,0.0,0.0
1475,"@castel78 il n'y est pour rien, mais c vraiment honteux ce qui se passe avec #Rouen #médias #Lubrizol 😶",0.3333333333333333,0.3333333333333333,0.0,0.111,0.0,0.0,0.22233333333333336,0.0
1477,"🎙 @MarleneSchiappa sur #MardiPol 

""Je comprends toute à fait l’inquiétude de toutes les personnes qui voient cette fumée noires, cette pluie noire"" #Rouen #lubrizol",0.0,0.22233333333333336,0.111,0.0,0.0,0.0,0.0,0.3333333333333333
1478,"@catherinegaste C #Castaner qui derechef avait immédiatement indiqué,#Lubrizol classé #Seveso brûlant, laissant un panache de fumée noire de+ 22km de long sur 6 de large :""pas de toxicité aiguë""🙄
La belle affaire on ne meurt pas tout suite mais les abeilles 🐝 tombent comme des mouches.. #Rouen",0.16666666666666666,0.111,0.05566666666666667,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
1479,@laissenouscreer Ça fait beaucoup de maladresse..?? #IncendieRouen #Buzyn #Rouen #Lubrizol,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
1480,@dragonduclos @Choupie0 Les voir se marrer suite au désastre Lubrizol me rappelle Philippe et Macron se marrer sous N-D de Paris suite au désastre de son incendie ! Une manie macronienne...,0.5556666666666666,0.111,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
1481,"5- C’est 1vraie catastrophe écologique et sanitaire, ms on ne le verra que ds qlqs années, c’est très vicieux. ds 10-20 ans on verra des gens tomber malades… ms alors on ne parlera plus de #Lubrizol Des femmes auront du mal à avoir des enfants ou auront des BB avec des malforma°",0.22233333333333336,0.22233333333333336,0.111,0.4443333333333333,0.0,0.0,0.0,0.0
1482,wsh ça pu grave lubrizol chez moi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,"Derugy, violencesPolicieres, Steve, Zineb, BenallaEmelienKohlerNyssenPénicaudBusinFerrand,  privatisations apl chomage retraite logement tva électricité essence pouvoir d'achat suppression de l'isf, les giletsjaunes, lubrizol, attentats, Covid19, Notre dame...
Pire présidence ?",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,"La #FranceInsoumise et @EELV aiment jouer sur les peurs car ils essaient de capitaliser en voix électorale cette #IncendieRouen et, surtout, pour plaire à leurs électorat qui tremblent de peur dès qu'une personne pète trop fort 
https://t.co/i5SqeB4e8Q
via Le Monde",0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
1485,"@EmmanuelMacron Jeudi 26, c'est notre maison Rouen qui a brûlé, sans que cela semble vous intéresser le moins du monde. Les terres polluées, les milliers de cancers à venir? Pas votre problème. Vous avez pourtant votre part de responsabilité en tant que serviteur des multinationales. #Lubrizol",0.22233333333333336,0.3333333333333333,0.22233333333333336,0.222,0.0,0.0,0.0,0.0
1486,"""C'est de la foutaise ! Ils se refilent la balle"" Que penser du numéro vert mis en place après l'incendie de l'usine Lubrizol ? | @EnvoyeSpecial : https://t.co/gbfWPnTfZg via @franceinfo",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,"ROUEN LUBRIZOL SANTÉ OMERTA-
Mon ""petit doigt"" me dit que ça s'affole un MAX dans certains ministères et organismes...
#Rouen #Lubrizol #Sante #pollution #environnement #journalistes @CCastaner @EPhilippePM @agnesbuzyn @EmmanuelMacron #omerta #censure #presse #medias https://t.co/pFZB83o6Gi",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
1488,Alors plein de photos passent sur les RS et @franceinter vous trouvez des personnes qui n'ont vu aucun dépôt sur les fruits et légumes ?! Après vous pleurez qu'on dénigre et qu'on tance les médias ?! Vous récoltez ce que vous semez! #Lubrizol https://t.co/arACON6PFQ,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
